,,,,41177904,4,188018549,2
,,,,41255603,5,188287091,2
,,,,41300140,5,188553534,0
,,,,41329936,5,188822304,1
,,,,41394856,5,189088546,1
,,,,41497659,5,189356777,2
,,,,41568520,5,189623573,3
,,,,41604854,5,189891992,3
,,,,41677340,5,190158168,1
,,,,41771026,6,190426555,1
,,,,41850222,6,190692822,1
,,,,41873718,6,190961491,1
,,,,41923203,6,191229098,1
,,,,41991322,6,191498614,1
,,,,42012722,6,191764983,2
,,,,42042707,6,192033674,2
,,,,42093746,6,192300046,1
,,,,42111006,6,192568636,1
,,,,42174999,6,192835454,0
,,,,42288261,7,193103861,1
,,,,42309550,7,193370458,1
,,,,42327860,7,193639082,1
,,,,42445121,8,193905429,1
,,,,42515399,8,194174852,1
,,,,42621194,9,194441816,0
,,,,42679983,9,194709799,0
,,,,42700683,9,194975855,0
,,,,42732078,9,195244141,1
,,,,42860953,10,195510868,1
,,,,42916359,10,195779683,2
,,,,42971945,10,196046502,0
,,,,42992690,10,196314863,0
,,,,43010229,10,196581495,0
,,,,43047125,10,196850161,0
,,,,43142686,10,197116924,0
,,,,43188576,10,197385875,0
,,,,43237559,10,197652359,0
,,,,43293869,10,197921112,0
,,,,43320626,4,198187135,0
,,,,43444872,5,198455906,0
,,,,43485715,5,198722017,0
,,,,43601321,6,198991306,0
,,,,43618330,3,199258344,0
,,,,43634293,3,199526747,1
,,,,43650795,3,199792894,1
,,,,43670112,3,200061171,1
,,,,43731137,3,200327804,1
,,,,43831683,3,200597184,1
,,,,43868742,3,200863723,2
,,,,43888152,3,201132955,2
,,,,43935910,3,201399529,2
,,,,43962156,3,201668045,2
,,,,43979225,3,201934366,0
,,,,44046463,3,202202650,0
,,,,44115644,3,202469233,0
,,,,44137084,3,202737494,1
,,,,44212552,3,203004390,1
,,,,44302825,3,203273064,2
,,,,44342390,3,203539516,2
,,,,44366226,2,203807214,2
,,,,44482114,3,204073001,0
,,,,44589044,4,204341867,1
,,,,44657554,3,204608746,2
,,,,44673119,3,204877785,2
,,,,44689229,3,205144331,1
,,,,44706257,3,205413810,2
,,,,44723393,3,205680254,1
,,,,44766158,3,205949213,3
,,,,44821816,4,206215391,4
,,,,44841336,4,206484306,4
,,,,44876528,4,206750975,1
,,,,44938858,4,207019810,2
,,,,44956128,4,207285808,1
,,,,45042592,5,207554069,1
,,,,45104615,5,207820194,0
,,,,45143914,5,208088651,0
,,,,45232134,6,208355318,0
,,,,45360002,7,208623934,0
,,,,45484296,8,208890801,0
,,,,45566797,8,209160422,0
,,,,45597943,8,209427053,0
,,,,45620177,8,209695913,0
,,,,45655912,8,209961994,0
,,,,45771511,9,210230999,1
,,,,45817844,9,210497522,1
,,,,45928788,10,210766254,1
,,,,46032809,11,211033049,0
,,,,46106118,11,211301424,0
,,,,46127759,11,211567419,1
,,,,46144614,11,211835915,1
,,,,46204213,11,212102415,0
,,,,46264664,11,212371238,0
,,,,46368872,12,212637643,0
,,,,46431004,12,212905640,1
,,,,46463826,12,213172074,1
,,,,46572577,13,213440779,1
,,,,46589189,6,213707093,0
,,,,46665173,6,213975765,0
,,,,46685078,6,214242254,0
,,,,46725942,6,214511160,0
,,,,46847739,7,214777504,1
,,,,46887274,3,215046075,1
,,,,46902864,3,215312344,2
,,,,46919130,3,215580702,3
,,,,46935651,3,215847246,2
,,,,46952231,3,216115606,2
,,,,46987498,3,216382263,2
,,,,47018006,3,216651100,3
,,,,47044722,3,216917891,1
,,,,47120692,4,217186584,3
,,,,47224571,4,217453372,1
,,,,47246017,4,217722278,3
,,,,47314681,4,217989025,0
,,,,47433171,4,218257779,1
,,,,47523672,5,218524192,1
,,,,47649908,6,218792754,3
,,,,47675781,6,219059201,1
,,,,47775850,6,219327896,1
,,,,47838551,6,219594763,1
,,,,47957804,7,219863903,1
,,,,47995443,7,220130375,0
,,,,48022502,7,220398500,0
,,,,48049208,7,220664836,0
,,,,48114462,7,220933835,2
,,,,48219426,7,221200926,0
,,,,48335393,7,221469901,1
,,,,48393158,7,221736775,0
,,,,48469824,5,222005746,1
,,,,48552347,5,222272700,0
,,,,48692043,6,222541855,2
,,,,48709463,4,222808736,1
,,,,48725141,4,223077984,1
,,,,48741465,4,223345159,1
,,,,48758460,4,223614136,1
,,,,48775088,4,223880880,1
,,,,48792479,4,224149838,1
,,,,48831638,4,224416493,0
,,,,48889311,5,224685517,0
,,,,48944356,6,224951986,0
,,,,48971723,6,225220842,1
,,,,48999153,6,225487567,0
,,,,49028320,6,225756661,1
,,,,49053550,6,226023106,1
,,,,49073557,6,226291827,2
,,,,49090318,6,226558744,1
,,,,49118010,6,226827824,2
,,,,49209100,6,227094834,2
,,,,49290051,6,227363313,2
,,,,49347794,6,227630136,1
,,,,49368418,6,227899125,2
,,,,49452891,6,228165923,2
,,,,49479805,6,228434510,2
,,,,49576313,6,228701115,1
,,,,49638055,6,228969865,3
,,,,49761228,7,229236632,2
,,,,49791093,7,229505870,2
,,,,49881315,8,229772724,3
,,,,49951338,6,230041522,3
,,,,49985854,6,230307985,2
,,,,50101856,6,230576308,2
,,,,50195645,1,230842918,0
,,,,50211202,1,231112040,0
,,,,50227337,1,231378763,1
,,,,50244069,1,231647489,1
,,,,50260832,1,231914260,2
,,,,50286407,1,232183314,2
,,,,50315040,1,232449958,1
,,,,50424556,2,232718651,1
,,,,50519400,2,232985853,0
,,,,50615719,3,233254460,1
,,,,50648709,3,233520921,0
,,,,50682871,3,233789938,0
,,,,50732074,3,234056711,0
,,,,50897812,4,234325176,0
,,,,50964587,4,234592095,0
,,,,51048714,5,234860862,0
,,,,51154584,6,235127610,0
,,,,51219341,6,235396335,0
,,,,51248071,6,235663013,0
,,,,51271176,6,235931919,1
,,,,51391978,6,236198541,0
,,,,51504051,7,236467213,0
,,,,51582644,7,236733963,0
,,,,51697306,8,237002414,1
,,,,51788329,8,237269161,2
,,,,51880342,9,237537887,4
,,,,52004461,9,237804755,2
,,,,52079068,9,238073388,2
,,,,52175196,10,238340438,2
,,,,52269436,11,238608686,2
,,,,52386164,12,238875148,0
,,,,52485730,13,239143990,0
,,,,52518845,9,239410629,0
,,,,52564483,9,239679249,0
,,,,52584702,9,239945905,0
,,,,52621156,9,240214632,1
,,,,52684867,9,240481320,1
,,,,52720130,9,,
,,,,52800989,4,,
,,,,52816532,4,,
,,,,52832682,4,,
,,,,52849025,4,,
,,,,52867361,4,,
,,,,52917129,4,,
,,,,52967975,4,,
,,,,53023135,4,,
,,,,53076231,5,,
,,,,53093396,5,,
,,,,53136031,5,,
,,,,53163809,5,,
,,,,53291799,6,,
,,,,53379084,7,,
,,,,53441190,7,,
,,,,53517293,7,,
,,,,53577766,7,,
,,,,53686075,8,,
,,,,53744552,8,,
,,,,53765696,8,,
,,,,53794887,8,,
,,,,53903512,9,,
,,,,54002552,10,,
,,,,54052504,10,,
,,,,54103092,7,,
,,,,54125539,7,,
,,,,54230946,8,,
,,,,54274385,8,,
,,,,54299252,8,,
,,,,54348898,8,,
,,,,54366480,3,,
,,,,54382028,3,,
,,,,54398249,3,,
,,,,54415315,3,,
,,,,54431922,3,,
,,,,54450722,3,,
,,,,54483809,3,,
,,,,54531748,3,,
,,,,54559174,3,,
,,,,54585975,3,,
,,,,54605821,3,,
,,,,54628596,3,,
,,,,54676659,3,,
,,,,54724815,4,,
,,,,54856743,5,,
,,,,54897164,5,,
,,,,54986196,5,,
,,,,55060873,5,,
,,,,55119075,5,,
,,,,55157789,5,,
,,,,55210002,5,,
,,,,55312420,5,,
,,,,55346879,5,,
,,,,55372684,5,,
,,,,55407701,5,,
,,,,55498009,5,,
,,,,55600032,5,,
,,,,55669071,4,,
,,,,55755485,4,,
,,,,55865844,5,,
,,,,55914275,3,,
,,,,55929867,3,,
,,,,55946011,3,,
,,,,55962385,3,,
,,,,55985315,3,,
,,,,56027895,3,,
,,,,56085551,3,,
,,,,56131308,3,,
,,,,56152361,3,,
,,,,56190014,3,,
,,,,56304647,4,,
,,,,56414409,5,,
,,,,56477416,5,,
,,,,56500315,5,,
,,,,56527201,5,,
,,,,56617528,5,,
,,,,56655695,5,,
,,,,56696800,5,,
,,,,56752641,5,,
,,,,56772813,5,,
,,,,56833121,5,,
,,,,56893070,5,,
,,,,56999276,6,,
,,,,57043453,6,,
,,,,57162262,7,,
,,,,57185248,7,,
,,,,57289694,8,,
,,,,57389747,8,,
,,,,57420679,8,,
,,,,57455886,8,,
,,,,57560091,3,,
,,,,57583256,3,,
,,,,57668395,4,,
,,,,57730205,4,,
,,,,57770517,1,,
,,,,57786255,1,,
,,,,57802457,1,,
,,,,57818848,1,,
,,,,57835555,1,,
,,,,57915578,1,,
,,,,57949846,1,,
,,,,58078034,2,,
,,,,58103124,2,,
,,,,58128293,2,,
,,,,58223752,3,,
,,,,58246496,3,,
,,,,58355779,3,,
,,,,58421745,3,,
,,,,58517781,4,,
,,,,58611974,5,,
,,,,58631396,5,,
,,,,58651036,5,,
,,,,58669458,5,,
,,,,58761886,5,,
,,,,58871128,5,,
,,,,58979110,1,,
,,,,59082030,2,,
,,,,59184793,1,,
,,,,59200308,1,,
,,,,59217278,1,,
,,,,59233715,1,,
,,,,59252873,1,,
,,,,59278968,1,,
,,,,59302445,1,,
,,,,59386884,1,,
,,,,59412521,2,,
,,,,59454981,2,,
,,,,59510518,2,,
,,,,59560000,2,,
,,,,59635513,2,,
,,,,59711936,2,,
,,,,59743002,2,,
,,,,59842485,2,,
,,,,59874647,2,,
,,,,59999992,3,,
,,,,60087372,3,,
,,,,60209577,4,,
,,,,60312053,5,,
,,,,60377489,5,,
,,,,60396445,5,,
,,,,60430483,5,,
,,,,60545658,5,,
,,,,60668222,5,,
,,,,60760076,6,,
,,,,60844365,6,,
,,,,60938138,6,,
,,,,60965455,6,,
,,,,61016791,6,,
,,,,61042064,6,,
,,,,61134943,6,,
,,,,61157249,6,,
,,,,61175353,6,,
,,,,61248970,6,,
,,,,61325804,6,,
,,,,61420250,7,,
,,,,61493603,7,,
,,,,61511661,7,,
,,,,61566313,7,,
,,,,61692052,8,,
,,,,61735396,8,,
,,,,61796028,4,,
,,,,61834077,4,,
,,,,61923096,4,,
,,,,62025695,4,,
,,,,62047701,1,,
,,,,62063225,1,,
,,,,62079462,1,,
,,,,62096734,1,,
,,,,62115852,1,,
,,,,62207892,2,,
,,,,62269557,2,,
,,,,62304230,2,,
,,,,62400565,3,,
,,,,62490607,3,,
,,,,62507620,3,,
,,,,62551383,3,,
,,,,62620601,3,,
,,,,62692166,1,,
,,,,62784803,2,,
,,,,62888942,2,,
,,,,62934519,1,,
,,,,62950095,1,,
,,,,62966418,1,,
,,,,62983426,1,,
,,,,62999820,1,,
,,,,63017154,1,,
,,,,63036277,1,,
,,,,63144858,2,,
,,,,63219345,2,,
,,,,63285998,2,,
,,,,63306548,2,,
,,,,63327949,2,,
,,,,63385567,2,,
,,,,63506949,2,,
,,,,63564304,2,,
,,,,63673944,2,,
,,,,63753453,2,,
,,,,63858183,3,,
,,,,63969509,4,,
,,,,64082340,5,,
,,,,64158383,5,,
,,,,64277175,6,,
,,,,64323232,6,,
,,,,64370671,6,,
,,,,64401449,6,,
,,,,64520674,7,,
,,,,64541852,7,,
,,,,64571249,7,,
,,,,64592297,7,,
,,,,64659592,7,,
,,,,64677571,7,,
,,,,64798483,7,,
,,,,64825811,7,,
,,,,64867037,7,,
,,,,64884482,7,,
,,,,64911218,7,,
,,,,64929970,7,,
,,,,64963278,7,,
,,,,65034128,7,,
,,,,65064268,7,,
,,,,65102316,7,,
,,,,65119184,7,,
,,,,65170840,4,,
,,,,65286501,4,,
,,,,65314993,4,,
,,,,65415181,5,,
,,,,65434383,3,,
,,,,65450013,3,,
,,,,65466271,3,,
,,,,65482804,3,,
,,,,65499402,3,,
,,,,65527735,3,,
,,,,65564506,3,,
,,,,65599146,3,,
,,,,65627263,3,,
,,,,65645815,3,,
,,,,65668972,3,,
,,,,65748049,4,,
,,,,65766377,4,,
,,,,65847023,5,,
,,,,65885549,6,,
,,,,65926705,6,,
,,,,65979873,6,,
,,,,66084009,7,,
,,,,66136386,7,,
,,,,66211301,6,,
,,,,66330351,7,,
,,,,66375544,7,,
,,,,66452461,3,,
,,,,66468039,3,,
,,,,66484239,3,,
,,,,66500683,3,,
,,,,66520941,3,,
,,,,66542043,3,,
,,,,66616779,3,,
,,,,66659255,4,,
,,,,66724918,4,,
,,,,66748155,5,,
,,,,66768730,5,,
,,,,66840831,5,,
,,,,66886857,5,,
,,,,67011289,6,,
,,,,67091553,6,,
,,,,67150425,6,,
,,,,67166899,6,,
,,,,67291548,7,,
,,,,67383306,7,,
,,,,67463453,7,,
,,,,67484373,7,,
,,,,67551776,7,,
,,,,67682245,8,,
,,,,67707706,8,,
,,,,67788372,8,,
,,,,67814619,8,,
,,,,67860857,8,,
,,,,67880948,8,,
,,,,67921805,8,,
,,,,67955893,8,,
,,,,68032934,8,,
,,,,68083807,8,,
,,,,68179112,9,,
,,,,68298017,10,,
,,,,68341207,10,,
,,,,68466137,11,,
,,,,68529918,5,,
,,,,68621475,5,,
,,,,68737397,6,,
,,,,68780452,2,,
,,,,68796013,2,,
,,,,68812128,2,,
,,,,68828814,2,,
,,,,68848789,2,,
,,,,68868879,2,,
,,,,68898940,2,,
,,,,68941095,2,,
,,,,68969149,2,,
,,,,68992372,2,,
,,,,69100837,3,,
,,,,69130766,3,,
,,,,69163152,3,,
,,,,69273182,4,,
,,,,69341600,5,,
,,,,69376165,5,,
,,,,69450204,5,,
,,,,69557015,6,,
,,,,69637713,6,,
,,,,69662855,6,,
,,,,69719723,6,,
,,,,69766196,4,,
,,,,69794126,4,,
,,,,69837949,4,,
,,,,69958927,4,,
,,,,70033532,0,,
,,,,70049092,0,,
,,,,70065207,0,,
,,,,70081682,0,,
,,,,70103852,0,,
,,,,70123262,0,,
,,,,70153610,0,,
,,,,70211239,0,,
,,,,70227938,0,,
,,,,70315507,0,,
,,,,70431129,1,,
,,,,70470382,1,,
,,,,70582885,2,,
,,,,70633768,2,,
,,,,70663788,2,,
,,,,70737660,3,,
,,,,70780344,3,,
,,,,70828289,3,,
,,,,70905099,3,,
,,,,70957906,3,,
,,,,70974361,3,,
,,,,71031859,3,,
,,,,71151750,4,,
,,,,71209645,4,,
,,,,71303517,4,,
,,,,71423868,5,,
,,,,71532316,5,,
,,,,71591297,5,,
,,,,71659706,5,,
,,,,71695389,5,,
,,,,71714466,5,,
,,,,71746261,5,,
,,,,71797682,5,,
,,,,71850176,5,,
,,,,71914574,5,,
,,,,72045849,6,,
,,,,72113132,6,,
,,,,72246652,1,,
,,,,72263089,1,,
,,,,72291089,1,,
,,,,72400173,2,,
,,,,72427092,1,,
,,,,72442628,1,,
,,,,72458873,1,,
,,,,72475236,1,,
,,,,72491710,1,,
,,,,72509737,1,,
,,,,72596151,1,,
,,,,72622656,1,,
,,,,72663239,1,,
,,,,72681021,1,,
,,,,72746166,2,,
,,,,72770854,2,,
,,,,72800148,2,,
,,,,72877270,2,,
,,,,72920416,2,,
,,,,72977426,2,,
,,,,73032839,2,,
,,,,73119304,2,,
,,,,73136569,2,,
,,,,73156237,2,,
,,,,73249429,3,,
,,,,73366091,4,,
,,,,73410404,4,,
,,,,73433623,2,,
,,,,73449177,2,,
,,,,73465444,2,,
,,,,73481888,2,,
,,,,73506334,2,,
,,,,73545621,2,,
,,,,73614046,3,,
,,,,73642880,3,,
,,,,73663629,3,,
,,,,73694899,3,,
,,,,73711804,3,,
,,,,73728656,3,,
,,,,73777854,3,,
,,,,73794380,3,,
,,,,73825982,3,,
,,,,73920187,3,,
,,,,73990280,3,,
,,,,74104891,3,,
,,,,74122425,3,,
,,,,74197050,4,,
,,,,74275208,4,,
,,,,74292318,4,,
,,,,74376021,4,,
,,,,74484471,5,,
,,,,74585834,6,,
,,,,74651321,6,,
,,,,74684479,6,,
,,,,74721721,6,,
,,,,74764426,6,,
,,,,74849655,6,,
,,,,74933953,6,,
,,,,75035358,7,,
,,,,75112882,7,,
,,,,75163404,7,,
,,,,75277877,8,,
,,,,75400602,9,,
,,,,75450713,9,,
,,,,75545384,10,,
,,,,75623867,10,,
,,,,75696437,10,,
,,,,75839221,11,,
,,,,75871395,11,,
,,,,75995641,9,,
,,,,76064262,9,,
,,,,76178334,9,,
,,,,76195401,4,,
,,,,76211355,4,,
,,,,76227795,4,,
,,,,76246605,4,,
,,,,76264777,4,,
,,,,76338424,4,,
,,,,76361342,4,,
,,,,76480737,4,,
,,,,76510405,4,,
,,,,76559260,4,,
,,,,76606834,4,,
,,,,76647773,4,,
,,,,76766514,5,,
,,,,76830068,5,,
,,,,76921986,1,,
,,,,76937559,1,,
,,,,76954085,1,,
,,,,76970460,1,,
,,,,76993657,1,,
,,,,77010335,1,,
,,,,77029234,1,,
,,,,77046431,1,,
,,,,77071158,1,,
,,,,77101303,1,,
,,,,77212214,1,,
,,,,77292097,1,,
,,,,77309043,1,,
,,,,77357540,1,,
,,,,77438794,1,,
,,,,77509842,1,,
,,,,77546847,1,,
,,,,77621551,1,,
,,,,77642998,1,,
,,,,77680618,1,,
,,,,77714193,1,,
,,,,77738151,1,,
,,,,77826352,2,,
,,,,77920687,3,,
,,,,77972969,3,,
,,,,78009735,3,,
,,,,78128800,4,,
,,,,78195605,4,,
,,,,78288324,4,,
,,,,78364762,4,,
,,,,78467889,5,,
,,,,78573607,5,,
,,,,78619820,5,,
,,,,78720843,5,,
,,,,78832098,5,,
,,,,78951261,5,,
,,,,79052183,6,,
,,,,79096722,6,,
,,,,79209000,6,,
,,,,79322831,7,,
,,,,79400320,7,,
,,,,79512715,8,,
,,,,79580046,8,,
,,,,79622706,8,,
,,,,79655244,8,,
,,,,79764514,9,,
,,,,79791128,9,,
,,,,79814189,9,,
,,,,79874569,9,,
,,,,79990568,5,,
,,,,80087667,6,,
,,,,80189160,5,,
,,,,80204746,5,,
,,,,80220898,5,,
,,,,80237307,5,,
,,,,80253690,5,,
,,,,80270277,5,,
,,,,80304672,5,,
,,,,80361017,4,,
,,,,80381999,4,,
,,,,80467053,5,,
,,,,80488862,6,,
,,,,80597948,7,,
,,,,80617353,7,,
,,,,80634140,3,,
,,,,80650327,3,,
,,,,80666918,3,,
,,,,80697617,3,,
,,,,80744990,3,,
,,,,80766907,3,,
,,,,80797107,3,,
,,,,80873616,4,,
,,,,80894562,5,,
,,,,80991827,5,,
,,,,81070294,5,,
,,,,81096160,5,,
,,,,81117779,5,,
,,,,81136932,5,,
,,,,81154289,5,,
,,,,81173015,5,,
,,,,81215729,5,,
,,,,81249470,5,,
,,,,81328158,5,,
,,,,81347841,5,,
,,,,81386392,5,,
,,,,81514750,6,,
,,,,81587924,6,,
,,,,81674445,6,,
,,,,81748316,6,,
,,,,81794515,6,,
,,,,81898553,7,,
,,,,81949399,7,,
,,,,81970438,7,,
,,,,82057749,7,,
,,,,82168662,8,,
,,,,82273589,8,,
,,,,82328369,8,,
,,,,82434393,9,,
,,,,82482887,9,,
,,,,82518562,9,,
,,,,82555200,9,,
,,,,82668095,10,,
,,,,82759750,10,,
,,,,82916918,11,,
,,,,83018464,12,,
,,,,83137327,13,,
,,,,83213456,13,,
,,,,83247011,13,,
,,,,83315242,13,,
,,,,83341925,13,,
,,,,83385068,5,,
,,,,83504393,6,,
,,,,83559906,6,,
,,,,83656021,5,,
,,,,83671576,5,,
,,,,83687710,5,,
,,,,83704099,5,,
,,,,83721646,5,,
,,,,83763460,5,,
,,,,83797598,5,,
,,,,83833776,5,,
,,,,83853636,5,,
,,,,83894765,5,,
,,,,83959769,6,,
,,,,84000887,6,,
,,,,84047718,6,,
,,,,84183889,5,,
,,,,84252204,5,,
,,,,84361261,0,,
,,,,84376806,0,,
,,,,84392951,0,,
,,,,84410174,0,,
,,,,84429635,0,,
,,,,84463249,0,,
